X1,X2,X3,Y,REGIME
-0.44589922634255,0.522629234666026,1.35273033800743,2,Poisson
-1.41569084769459,-1.924745869976,-1.27873717786781,2,Poisson
-0.0467935755692641,-0.148439900049004,0.0568217024311988,1,Poisson
-1.37968903235353,-1.90155908012895,-0.998967390238312,0,Poisson
1.34975419013697,1.39784727974767,0.308046074406594,0,NegBin
-0.260443973703371,0.334053015072439,-0.160772031113951,2,Poisson
-1.37135480681263,-1.21274527792576,-0.244807515551791,0,Poisson
0.99524364008905,0.594855413422198,0.0243607932752771,0,NegBin
0.66164989417347,0.773262984489444,0.278320544219484,0,NegBin
1.28281150705271,0.932214636241813,-0.121909713578712,0,NegBin
0.826670567518729,0.609725931247499,1.05643631600903,0,NegBin
-0.178292035665624,0.716048928329964,0.46848933706425,2,Poisson
-0.0903064937874155,-0.974811853026569,0.406349508987788,3,Poisson
3.05430627021048,0.689404328415039,0.956918730423377,0,NegBin
0.395469567135398,-0.976618115479003,0.175725676831051,0,NegBin
-0.712611807971943,-0.655873458477459,-1.59934241508634,0,Poisson
-2.34567414851632,-0.734040052914447,-1.7483708413047,0,Poisson
-1.62175797144008,-1.30856408578009,0.0146459429695922,0,Poisson
0.00850529650050299,-1.02692026784461,-0.730436126261375,0,NegBin
1.33565591523975,0.926031111580679,1.8438421811773,6,NegBin
0.311579482289453,1.26296743057281,-0.300637758244313,38,NegBin
0.0381795060728175,0.953736979806014,-0.270298189436584,0,NegBin
-0.699350344034903,-0.721657878651717,-0.171856092036829,3,Poisson
0.659124725336663,-0.146434392844713,-0.285957368911915,0,NegBin
2.1406275319555,0.8327091087732,-0.134642941222798,71,NegBin
-1.56956162826288,-2.02211904578316,-0.179273292690052,3,Poisson
-1.28092130835945,-0.299163190508245,-0.560029514911818,1,Poisson
-0.455662191598502,0.582409018875391,-0.792495437805221,2,Poisson
-0.851809610091522,0.337725276500395,-2.57381070801393,0,Poisson
0.36525510147209,0.576546236458257,2.33904971519317,0,NegBin
-1.75882419394132,-1.47903979965508,2.00680276134389,2,Poisson
0.450413367328091,0.228610566563348,0.568869278624728,0,NegBin
-1.36966708032611,-0.131035328553267,-0.0782563077689169,1,Poisson
0.12357865280024,-0.957497684138503,1.15217850548044,0,NegBin
-0.319431348661131,-0.231231124658223,-0.992379663678726,0,Poisson
-0.142933750370473,-2.00928010290138,-0.880975323443549,2,Poisson
1.03001347443228,-0.0504301654195222,-1.09925160614674,0,NegBin
0.0420456985533374,-1.37578881530889,-1.02195714262618,1,NegBin
0.774095439703825,0.727562661935458,1.32297503834412,4,NegBin
0.672856617263616,0.678798218654421,0.298184387926312,0,NegBin
-1.50550495726862,-0.700525865978842,-1.39171706327952,0,Poisson
-0.47324884572347,-0.00252263199859555,-0.43881124184973,2,Poisson
2.45499270551019,2.00699007513182,0.158098694421854,0,NegBin
0.790555398251442,0.869035475239225,1.58665617523678,0,NegBin
0.818039541901559,0.392899826763094,-0.856892271051403,0,NegBin
-0.652408346665908,-0.598618967249038,-0.784661545092932,2,Poisson
0.360565364195131,0.0507566391347729,-0.198533514779082,0,NegBin
-0.602328108252764,-0.211521811904053,-0.680074294676073,0,Poisson
-1.65351113428867,-0.726396879704862,0.236306717102339,2,Poisson
-1.63547005151433,-0.539196936851432,-1.82733761589944,0,Poisson
0.672549103375644,-0.383405528704564,-0.434076602839742,10,NegBin
0.770580763239171,0.237029775308516,-1.00062381762305,0,NegBin
1.71165114335608,1.62452858356468,0.6686410554938,0,NegBin
0.161137315051877,0.478049107079278,-0.998408044002892,6,NegBin
0.153431233632315,0.550464566504979,0.641910977212512,5,NegBin
0.714701304525757,1.51448351178327,-0.0914148596605412,0,NegBin
-0.435780442659941,0.663538689001415,0.157403410165911,1,Poisson
-1.51831667538023,0.19204137940198,-1.14361844579618,0,Poisson
2.63309809910625,1.3493400061123,0.587165342847521,0,NegBin
0.755553910527058,0.403681467702725,-0.220883220413104,0,NegBin
-0.967037965655557,0.368131543091601,0.336361991150938,0,Poisson
0.756980503927183,-0.00165104458531696,1.44959400235962,0,NegBin
-0.940161429149876,-0.898831475421261,1.25028693280214,2,Poisson
-0.0125481131038689,-0.737188853488356,-0.166354556611281,5,Poisson
0.631809007813408,0.362540900539908,-1.04403792713857,0,NegBin
2.11054277535232,2.39445611184262,1.13936972933727,0,NegBin
-2.24023886258859,-2.154333838888,-1.55013185573779,0,Poisson
-0.560653480298501,-0.316604499962803,1.52077733027563,2,Poisson
-0.22914470736624,-0.984310168043849,-0.247601955091761,2,Poisson
-0.0894239801094463,-1.23638353597343,0.861899017087583,4,Poisson
-1.37018037547534,-0.696009557928654,-0.281366178640153,0,Poisson
-0.512724224616327,0.0241757546686156,-1.55333926907319,2,Poisson
0.285616891036512,0.146282855681569,0.0475038214533526,3,NegBin
0.344687856391018,-2.10778231874574,1.14559032603148,0,NegBin
0.151512458026919,0.891131989899905,1.19671633796683,0,NegBin
-0.412209925011463,-1.39055323170076,-0.0905352252179748,1,Poisson
0.0364648454254236,0.445487823746824,0.612095908037245,7,NegBin
-1.85606621143056,-1.69375906359352,-2.12476792928967,0,Poisson
1.61267980407884,1.94577602683206,0.136467858573998,1,NegBin
-0.330676894372615,0.313367131733235,1.18247608073466,1,Poisson
0.698618284947517,-1.35663416830536,-1.27972232819477,0,NegBin
0.165412116879269,-0.451271468282617,-0.954369458332775,0,NegBin
0.368010277360768,0.143187228788467,0.931551630886871,3,NegBin
1.71582880353265,0.568769988394969,-0.0220553271742409,33,NegBin
1.00237419733056,-1.14106036056972,-0.128771737624185,0,NegBin
0.885141384465236,-0.229689089575701,-0.671421602280121,0,NegBin
0.517781268045697,2.16352615087779,1.4471341664413,2,NegBin
-0.663292952675239,0.455588632602664,0.106631985584666,2,Poisson
-1.00350097526429,0.624195862178374,-0.114683415145475,1,Poisson
-1.52196480801855,1.30255704058894,-0.303984653418081,0,Poisson
1.09760384452913,0.115832428126722,1.34750347020881,0,NegBin
-0.875155265449102,-0.227513020772765,0.0197520564406486,0,Poisson
0.0070670555997253,-1.07792893746406,-2.25960383779178,0,NegBin
0.202095603362684,-0.986887705728382,-0.223077927003146,1,NegBin
0.62269614646554,1.20395323466809,0.791472197534165,0,NegBin
-0.0543859013839585,0.331280612999603,0.782876564895212,2,Poisson
0.429806558189614,-0.304226859552853,-1.0013806502341,0,NegBin
0.83249345433682,0.492340984557501,0.151366307934217,0,NegBin
1.86706158321873,2.36745980218313,0.652075014221581,0,NegBin
-0.882689848044065,-1.27848935031863,0.227739866388398,1,Poisson
0.275629393551172,0.219191005515611,1.55799732914555,10,NegBin
-0.0396161545872172,0.518879056087225,0.897389102238928,1,Poisson
-1.1089502824331,-0.431366675952017,-2.11012403505256,1,Poisson
0.655435668699967,0.245365906240586,0.964953208483858,59,NegBin
-0.607920657297401,-1.62955827502349,0.437666758010133,2,Poisson
1.47743626379342,0.295923644168308,1.24012579516684,7,NegBin
0.902702061191106,-0.0857105635330696,0.00935728241219273,0,NegBin
0.365404756404929,0.474084222635697,-0.777453003659768,3,NegBin
1.00411569134055,1.353769870694,0.276491859073065,7,NegBin
-0.0815760846884936,0.739300320405555,0.839514722636035,4,Poisson
0.0540238196190497,0.304705904557691,-0.346670948074088,0,NegBin
-0.336908270921664,-0.969348151079302,-0.195917096183659,3,Poisson
0.789904099202201,1.05619119568629,2.09900857561756,0,NegBin
-0.765282852720062,1.19436812992117,0.328494194979758,1,Poisson
-1.99877271254037,0.159686827794697,0.0881526231643389,0,Poisson
1.20705956642877,0.706816288837811,-0.794137149319836,0,NegBin
0.0157287871561838,-0.229062023482867,-0.327908312752272,0,NegBin
-1.36964609840081,0.804433261258003,-0.69547242584625,0,Poisson
-0.817559179277075,0.126506312867551,0.0699750842765705,1,Poisson
0.0478134162088643,-0.392087512618101,-1.26048240624885,0,NegBin
0.323715025916103,-0.789415815385175,0.890028340352543,26,NegBin
-0.653418228569919,1.36979760463405,0.160578176949193,1,Poisson
1.4218768390128,2.83601776978884,1.83268232280018,0,NegBin
-0.612135693451225,0.577968447792881,0.231386627606061,0,Poisson
-0.20913543106639,-0.435741346786775,-0.353778650849498,0,Poisson
-0.714101343523881,-0.755873549759865,0.315195607033237,2,Poisson
-0.00203386305649422,0.540777112143338,0.783081086523948,0,NegBin
-1.98691063485043,-0.608730174122345,-1.63347975205597,0,Poisson
-0.971087673862825,-0.054104872467746,0.406153015839152,4,Poisson
-0.467366701737322,0.149959011405891,0.0166693424870033,2,Poisson
-1.39033059164438,-1.05120776345291,-0.472202967088327,1,Poisson
1.51051939458208,-0.175991194639007,0.374586075640914,1,NegBin
-0.667213324353397,0.508101891583688,1.28961775689155,1,Poisson
